id	isolate	host	collection_date	country	host_group
3322	Saari_8	cow	2015	Finland	cattle
3323	Saari_9	cow	2016	Finland	cattle
3324	Saari_10	cow	2016	Finland	cattle
3325	Saari_11	cow	2016	Finland	cattle
3326	Saari_12	cow	2018	Finland	cattle
3327	Saari_13	cow	2011	Finland	cattle
3328	Saari_14	cow	2011	Finland	cattle
3329	Saari_15	cow	2018	Finland	cattle
3330	Saari_16	cow	2018	Finland	cattle
3331	Saari_17	cow	2018	Finland	cattle
3332	Saari_18	cow	2018	Finland	cattle
3333	Saari_19	cow	2018	Finland	cattle
3334	Saari_20	cow	2018	Finland	cattle
3335	mecC_165_PE	cow	2017	Brazil	cattle
3336	SAU_0023	cow	2007	Canada	cattle
3337	SAU_0313	cow	2007	Canada	cattle
3338	SAU_0462	cow	2007	Canada	cattle
3339	SAU_0635	cow	2007	Canada	cattle
3340	SAU_0842	cow	2007	Canada	cattle
3341	SAU_2961	cow	2007	Canada	cattle
3342	SAU_1021	cow	2007	Canada	cattle
3343	SAU_1115	cow	2007	Canada	cattle
3344	SAU_1169	cow	2007	Canada	cattle
3345	SAU_1553	cow	2007	Canada	cattle
3346	SAU_1726	cow	2007	Canada	cattle
3347	SAU_1997	cow	2007	Canada	cattle
3348	SAU_2192	cow	2007	Canada	cattle
3349	SAU_2464	cow	2008	Canada	cattle
3350	SAU_2872	cow	2007	Canada	cattle
3351	SAU_5110	cow	2007	Canada	cattle
3352	SAU_6056	cow	2007	Canada	cattle
3353	SAU_8-SA	cow	2008	Canada	cattle
3354	SAU_1482	cow	2007	Canada	cattle
3355	SAU_1710	cow	2007	Canada	cattle
3356	SAU_2000	cow	2007	Canada	cattle
3357	SAU_2286	cow	2007	Canada	cattle
3358	SAU_4039	cow	2007	Canada	cattle
3359	SAU_4415	cow	2007	Canada	cattle
3360	SAU_4-SA	cow	2008	Canada	cattle
3361	SAU_6766	cow	2007	Canada	cattle
3362	SAU_4315	cow	2007	Canada	cattle
3363	SAU_4554	cow	2007	Canada	cattle
3364	SAU_6049	cow	2007	Canada	cattle
3365	SAU_0027	cow	2007	Canada	cattle
3366	SAU_0086	cow	2007	Canada	cattle
3367	SAU_0122	cow	2007	Canada	cattle
3368	SAU_0338	cow	2007	Canada	cattle
3369	SAU_0347	cow	2007	Canada	cattle
3370	SAU_0350	cow	2007	Canada	cattle
3371	SAU_0362	cow	2007	Canada	cattle
3372	SAU_0563	cow	2008	Canada	cattle
3373	SAU_0567	cow	2007	Canada	cattle
3374	SAU_10-SA	cow	2008	Canada	cattle
3375	SAU_1132a	cow	2007	Canada	cattle
3376	SAU_1181	cow	2007	Canada	cattle
3377	SAU_1212	cow	2008	Canada	cattle
3378	SAU_1779	cow	2008	Canada	cattle
3379	SAU_1894	cow	2007	Canada	cattle
3380	SAU_1914	cow	2008	Canada	cattle
3381	SAU_2027	cow	2007	Canada	cattle
3382	SAU_2236	cow	2008	Canada	cattle
3383	SAU_2526	cow	2008	Canada	cattle
3384	SAU_2882	cow	2008	Canada	cattle
3385	SAU_2984	cow	2007	Canada	cattle
3386	SAU_2-SA	cow	2007	Canada	cattle
3387	SAU_3457	cow	2007	Canada	cattle
3388	SAU_3559	cow	2007	Canada	cattle
3389	SAU_3-SA	cow	2008	Canada	cattle
3390	SAU_4178	cow	2007	Canada	cattle
3391	SAU_4235	cow	2008	Canada	cattle
3392	SAU_5663	cow	2007	Canada	cattle
3393	SAU_5724	cow	2007	Canada	cattle
3394	SAU_5945	cow	2007	Canada	cattle
3395	SAU_5-SA	cow	2007	Canada	cattle
3396	SAU_7231	cow	2007	Canada	cattle
3397	SAU_7526	cow	2007	Canada	cattle
3398	SAU_7581	cow	2007	Canada	cattle
3399	SAU_8389	cow	2007	Canada	cattle
3400	SAU_8503	cow	2007	Canada	cattle
3401	SAU_9082	cow	2007	Canada	cattle
3402	SAU_9309	cow	2007	Canada	cattle
3403	SAU_9314	cow	2007	Canada	cattle
3404	SAU_9493	cow	2007	Canada	cattle
3405	SAU_9595	cow	2007	Canada	cattle
3406	SAU_0482	cow	2007	Canada	cattle
3407	SAU_0799	cow	2007	Canada	cattle
3408	SAU_0850	cow	2007	Canada	cattle
3409	SAU_1052	cow	2008	Canada	cattle
3410	SAU_1208	cow	2008	Canada	cattle
3411	SAU_1302	cow	2007	Canada	cattle
3412	SAU_1310	cow	2007	Canada	cattle
3413	SAU_1393	cow	2007	Canada	cattle
3414	SAU_1-SA	cow	2007	Canada	cattle
3415	SAU_2025	cow	2007	Canada	cattle
3416	SAU_2104	cow	2007	Canada	cattle
3417	SAU_2690	cow	2007	Canada	cattle
3418	SAU_2811	cow	2008	Canada	cattle
3419	SAU_2941	cow	2008	Canada	cattle
3420	SAU_4900	cow	2007	Canada	cattle
3421	SAU_9255	cow	2007	Canada	cattle
3422	SAU_9362	cow	2007	Canada	cattle
3423	SAU_0046	cow	2007	Canada	cattle
3424	SAU_0797	cow	2007	Canada	cattle
3425	SAU_1328	cow	2008	Canada	cattle
3426	SAU_3057	cow	2008	Canada	cattle
3427	SAU_5661	cow	2008	Canada	cattle
3428	SAU_8494	cow	2007	Canada	cattle
3429	SAU_0018	cow	2007	Canada	cattle
3430	SAU_0040	cow	2007	Canada	cattle
3431	SAU_0186	cow	2007	Canada	cattle
3432	SAU_0427	cow	2007	Canada	cattle
3433	SAU_0540	cow	2007	Canada	cattle
3434	SAU_0547	cow	2007	Canada	cattle
3435	SAU_0811	cow	2007	Canada	cattle
3436	SAU_3436	cow	2007	Canada	cattle
3437	SAU_3641	cow	2008	Canada	cattle
3438	SAU_7404	cow	2007	Canada	cattle
3439	SAU_8167	cow	2007	Canada	cattle
3440	SAU_0230	cow	2007	Canada	cattle
3441	SAU_1205	cow	2007	Canada	cattle
3442	SAU_1300	cow	2007	Canada	cattle
3443	SAU_1379	cow	2007	Canada	cattle
3444	SAU_1528	cow	2007	Canada	cattle
3445	SAU_3205	cow	2007	Canada	cattle
3446	SAU_4358	cow	2008	Canada	cattle
3447	SAU_6-SA	cow	2007	Canada	cattle
3448	SAU_7599	cow	2007	Canada	cattle
3449	SAU_8111	cow	2007	Canada	cattle
3450	SAU_3125	cow	2007	Canada	cattle
3451	SAU_4506	cow	2007	Canada	cattle
3452	SAU_7829	cow	2007	Canada	cattle
3453	SAU_8817	cow	2007	Canada	cattle
3454	SAU_9450	cow	2007	Canada	cattle
3455	BJ-PNB20	pig	2009	China	pig
3456	BJ-PNB23	pig	2009	China	pig
3457	BJ-PNB35	pig	2009	China	pig
3458	BJ-PNB40	pig	2009	China	pig
3459	BJ-PNB45	pig	2009	China	pig
3460	BJ-PNB49	pig	2009	China	pig
3461	GD-G14	pig	2008	China	pig
3462	GD-G16	pig	2008	China	pig
3463	GD-G19	pig	2008	China	pig
3464	GD-G26	pig	2008	China	pig
3465	GD-G35	pig	2008	China	pig
3466	GD-G39	pig	2008	China	pig
3467	GD-G44	pig	2008	China	pig
3468	GD-G47	pig	2008	China	pig
3469	GD-G51	pig	2008	China	pig
3470	GD-G9	pig	2008	China	pig
3471	HN-B18	pig	2012	China	pig
3472	HN-B21	pig	2012	China	pig
3473	HN-B7	pig	2012	China	pig
3474	HN-P249	pig	2012	China	pig
3475	HN-P273	pig	2012	China	pig
3476	HN-P278	pig	2012	China	pig
3477	HN-P285	pig	2012	China	pig
3478	HN-P290	pig	2012	China	pig
3479	HN-P351	pig	2012	China	pig
3480	HN-P56	pig	2012	China	pig
3481	HN-SF19	pig	2011	China	pig
3482	HN-SF20	pig	2011	China	pig
3483	HN-SF21	pig	2011	China	pig
3484	HN-SF25	pig	2011	China	pig
3485	HN-SF30	pig	2011	China	pig
3486	HN-SF8	pig	2011	China	pig
3487	HN-SY64	pig	2012	China	pig
3488	HN-Y2	pig	2012	China	pig
3489	LN-DL44-1	pig	2013	China	pig
3490	LN-DL44-2	pig	2013	China	pig
3491	LN-DL56-1	pig	2013	China	pig
3492	LN-DL57-2	pig	2013	China	pig
3493	NX-PN16A	pig	2009	China	pig
3494	NX-PN29C	pig	2009	China	pig
3495	NX-PN61	pig	2009	China	pig
3496	NX-PN63	pig	2009	China	pig
3497	NX-T144	pig	2014	China	pig
3498	NX-T192	pig	2014	China	pig
3499	NX-T26	pig	2014	China	pig
3500	NX-T47	pig	2014	China	pig
3501	QD-AB1	pig	2014	China	pig
3502	QD-CD6	pig	2014	China	pig
3503	QD-CD8	pig	2014	China	pig
3504	QD-EF2	pig	2014	China	pig
3505	QD-J1	pig	2014	China	pig
3506	QD-L26	pig	2014	China	pig
3507	QD-L27	pig	2014	China	pig
3508	QD-L34	pig	2014	China	pig
3509	QD-P3	pig	2014	China	pig
3510	QD-T10	pig	2014	China	pig
3511	QD-T16	pig	2014	China	pig
3512	QD-T2	pig	2014	China	pig
3513	QD-T8	pig	2014	China	pig
3514	QD-T9	pig	2014	China	pig
3515	SC-PSC40	pig	2012	China	pig
3516	SC-PSC41	pig	2012	China	pig
3517	SC-PSC49	pig	2012	China	pig
3518	SD-PTB23	pig	2013	China	pig
3519	SD-PW12	pig	2013	China	pig
3520	SD-PW17	pig	2013	China	pig
3521	SD-PW29	pig	2013	China	pig
3522	SD-PW36	pig	2013	China	pig
3523	SD-PW40	pig	2013	China	pig
3524	SD-PW5	pig	2013	China	pig
3525	SD-PW50	pig	2013	China	pig
3526	SD-PW88	pig	2013	China	pig
3527	SD-PW96	pig	2013	China	pig
3528	SH-2M109	pig	2011	China	pig
3529	SH-2M29	pig	2011	China	pig
3530	SH-2M3	pig	2011	China	pig
3531	SH-2M52	pig	2011	China	pig
3532	SH-2M64	pig	2011	China	pig
3533	SH-2M77	pig	2011	China	pig
3534	SH-AS14	pig	2013	China	pig
3535	SH-B5	pig	2013	China	pig
3536	SH-FX32	pig	2013	China	pig
3537	SH-WF100	pig	2010	China	pig
3538	SH-WF13	pig	2010	China	pig
3539	SH-WF18-2	pig	2010	China	pig
3540	SH-WF22	pig	2010	China	pig
3541	SH-WF23	pig	2010	China	pig
3542	SH-WF33	pig	2010	China	pig
3543	SH-WF64	pig	2010	China	pig
3544	SH-WF78	pig	2010	China	pig
3545	SH-WF80	pig	2010	China	pig
3546	SH-WF9	pig	2010	China	pig
3547	174	cow	2010	India	cattle
3548	4181	cow	2008	Brazil	cattle
3549	174	cow	2017	India	cattle
3550	179	cow	2017	India	cattle
3551	183	cow	2017	India	cattle
3552	187	cow	2016	India	cattle
3553	364	cow	2016	India	cattle
3554	S7_2014	pig	2014	Brazil	pig
3555	S11_2014	pig	2014	Brazil	pig
3556	S17_2014	pig	2014	Brazil	pig
3557	S18_2014	pig	2014	Brazil	pig
3558	82862	cow	2018	Italy	cattle
3559	76635	cow	2012	Italy	cattle
3560	76630	cow	2012	Italy	cattle
3561	46930_42710	cow	2014	Italy	cattle
3562	46930_41762	cow	2019	Italy	cattle
3563	46930_38023	cow	2019	Italy	cattle
3564	46930_37395	cow	2015	Italy	cattle
3565	46930_36271	cow	2014	Italy	cattle
3566	36093	cow	2017	Italy	cattle
3567	46930_35018	cow	2014	Italy	cattle
3568	49760_28306	cow	2017	Italy	cattle
3569	24246	cow	2019	Italy	cattle
3570	22964	cow	2019	Italy	cattle
3571	21393	cow	2019	Italy	cattle
3572	26520_17781-1	cow	2016	Italy	cattle
3573	26520_17600-9	cow	2016	Italy	cattle
3574	26520_17600-2	cow	2016	Italy	cattle
3575	26520_14910	cow	2017	Italy	cattle
3576	26520_14118	cow	2017	Italy	cattle
3577	26520_14107	cow	2017	Italy	cattle
3578	26520_14079	cow	2017	Italy	cattle
3579	26520_14072	cow	2017	Italy	cattle
3580	9440	cow	2019	Italy	cattle
3581	KM166	cow	2018	India	cattle
3582	KM218	cow	2018	India	cattle
3583	KM200	cow	2018	India	cattle
3584	98563.4	pig	2019	Italy	pig
3585	36379.3	pig	2019	Italy	pig
3586	22131.1	pig	2019	Italy	pig
3587	34442.3	pig	2019	Italy	pig
3588	34442.5	pig	2019	Italy	pig
3589	34442.10	pig	2019	Italy	pig
3590	Kt20RM_TKDBRS	cow	2017	India	cattle
3591	Kn36M_TKDBRS	cow	2017	India	cattle
3592	V329	cow	2001	Spain: Valencia	cattle
3593	S143	cow	2016	India	cattle
3594	S144	cow	2016	India	cattle
3595	S177	cow	2016	India	cattle
3596	S181	cow	2018	India	cattle
3597	S182	cow	2018	India	cattle
3598	S178	cow	2018	India	cattle
3599	A3.1	cow	2013	India	cattle
3600	B3	cow	2013	India	cattle
3601	B5	cow	2013	India	cattle
3602	B7	cow	2013	India	cattle
3603	H5	cow	2013	India	cattle
3604	H13	cow	2013	India	cattle
3605	IV5	cow	2013	India	cattle
3606	K1	cow	2009	India	cattle
3607	K3.1	cow	2009	India	cattle
3608	K4.1	cow	2009	India	cattle
3609	K4.2	cow	2009	India	cattle
3610	K111	cow	2011	India	cattle
3611	K113	cow	2011	India	cattle
3612	K115	cow	2011	India	cattle
3613	K117.1	cow	2011	India	cattle
3614	K124	cow	2011	India	cattle
3615	K133	cow	2011	India	cattle
3616	K139	cow	2011	India	cattle
3617	K152	cow	2011	India	cattle
3618	K159	cow	2011	India	cattle
3619	K170	cow	2011	India	cattle
3620	K181	cow	2011	India	cattle
3621	K182	cow	2011	India	cattle
3622	K187	cow	2011	India	cattle
3623	UP13	cow	2011	India	cattle
3624	UP15	cow	2011	India	cattle
3625	K109	cow	2011	India	cattle
3626	K186	cow	2011	India	cattle
3627	55-100-002	pig	2014	Denmark	pig
3628	K10	cow	2009	India	cattle
3629	K13	cow	2009	India	cattle
3630	K39	cow	2009	India	cattle
3631	K41	cow	2009	India	cattle
3632	K68	cow	2010	India	cattle
3633	K77	cow	2010	India	cattle
3634	SAR1	cow	2010	Switzerland	cattle
3635	SAR38	cow	2010	Switzerland	cattle
3636	3361	pig	2007	Germany	pig
3637	3676	pig	2007	Germany	pig
3638	3859	pig	2007	Germany	pig
3639	3860	pig	2007	Germany	pig
3640	4084	pig	2007	Germany	pig
3641	4085	pig	2007	Germany	pig
3642	4086	pig	2007	Germany	pig
3643	4096	pig	2007	Germany	pig
3644	4379	pig	2007	Germany	pig
3645	4380	pig	2007	Germany	pig
3646	4381	pig	2007	Germany	pig
3647	4387	pig	2007	Germany	pig
3648	80256	pig	2008	Germany	pig
3649	80262	pig	2008	Germany	pig
3650	80484	pig	2008	Germany	pig
3651	80491	pig	2008	Germany	pig
3652	81000	pig	2008	Germany	pig
3653	81133	pig	2008	Germany	pig
3654	81155	pig	2008	Germany	pig
3655	81205	pig	2008	Germany	pig
3656	81415	pig	2008	Germany	pig
3657	81637	pig	2008	Germany	pig
3658	81641	pig	2008	Germany	pig
3659	81755	pig	2008	Germany	pig
3660	81857	pig	2008	Germany	pig
3661	81859	pig	2008	Germany	pig
3662	82233	pig	2008	Germany	pig
3663	82241	pig	2008	Germany	pig
3664	82335	pig	2008	Germany	pig
3665	82417	pig	2008	Germany	pig
3666	82508	pig	2008	Germany	pig
3667	82729	pig	2008	Germany	pig
3668	90107	pig	2009	Germany	pig
3669	90278	pig	2009	Germany	pig
3670	90336	pig	2009	Germany	pig
3671	90457	pig	2009	Germany	pig
3672	90503	pig	2009	Germany	pig
3673	90607	pig	2009	Germany	pig
3674	90620	pig	2009	Germany	pig
3675	90631	pig	2009	Germany	pig
3676	90659	pig	2009	Germany	pig
3677	91178	pig	2009	Germany	pig
3678	91246	pig	2009	Germany	pig
3679	91443	pig	2009	Germany	pig
3680	91476	pig	2009	Germany	pig
3681	91477	pig	2009	Germany	pig
3682	91652	pig	2009	Germany	pig
3683	91961	pig	2009	Germany	pig
3684	92010	pig	2009	Germany	pig
3685	92303	pig	2009	Germany	pig
3686	92479	pig	2009	Germany	pig
3687	92484	pig	2009	Germany	pig
3688	92522	pig	2009	Germany	pig
3689	92621	pig	2009	Germany	pig
3690	100008	pig	2009	Germany	pig
3691	100091	pig	2010	Germany	pig
3692	100092	pig	2010	Germany	pig
3693	100136	pig	2010	Germany	pig
3694	100174	pig	2010	Germany	pig
3695	100283	pig	2010	Germany	pig
3696	100346	pig	2010	Germany	pig
3697	100376	pig	2010	Germany	pig
3698	100472	pig	2010	Germany	pig
3699	100674	pig	2010	Germany	pig
3700	100714	pig	2010	Germany	pig
3701	100722	pig	2010	Germany	pig
3702	100820	pig	2010	Germany	pig
3703	101036	pig	2010	Germany	pig
3704	101197	pig	2010	Germany	pig
3705	101416	pig	2010	Germany	pig
3706	101518	pig	2010	Germany	pig
3707	101578	pig	2010	Germany	pig
3708	101588	pig	2010	Germany	pig
3709	101809	pig	2010	Germany	pig
3710	101811	pig	2010	Germany	pig
3711	102269	pig	2010	Germany	pig
3712	102503	pig	2010	Germany	pig
3713	102563	pig	2010	Germany	pig
3714	102642	pig	2010	Germany	pig
3715	102646	pig	2010	Germany	pig
3716	102710	pig	2010	Germany	pig
3717	102714	pig	2010	Germany	pig
3718	102948	pig	2010	Germany	pig
3719	103135	pig	2010	Germany	pig
3720	103228	pig	2010	Germany	pig
3721	103235	pig	2010	Germany	pig
3722	103747	pig	2010	Germany	pig
3723	103902	pig	2010	Germany	pig
3724	104062	pig	2010	Germany	pig
3725	104092	pig	2010	Germany	pig
3726	104452	pig	2011	Germany	pig
3727	104454	pig	2011	Germany	pig
3728	120146	pig	2012	Germany	pig
3729	120685	pig	2012	Germany	pig
3730	121370	pig	2012	Germany	pig
3731	121785	pig	2012	Germany	pig
3732	122927	pig	2013	Germany	pig
3733	130078	pig	2013	Germany	pig
3734	130079	pig	2013	Germany	pig
3735	130198	pig	2013	Germany	pig
3736	130266	pig	2013	Germany	pig
3737	130366	pig	2013	Germany	pig
3738	130367	pig	2013	Germany	pig
3739	130433	pig	2013	Germany	pig
3740	130505	pig	2013	Germany	pig
3741	130588	pig	2013	Germany	pig
3742	130930	pig	2013	Germany	pig
3743	131200	pig	2013	Germany	pig
3744	132093	pig	2014	Germany	pig
3745	151803	pig	2015	Germany	pig
3746	152388	pig	2015	Germany	pig
3747	152658	pig	2016	Germany	pig
3748	153120	pig	2016	Germany	pig
3749	160215	pig	2016	Germany	pig
3750	160418	pig	2016	Germany	pig
3751	160427	pig	2016	Germany	pig
3752	160436	pig	2016	Germany	pig
3753	160441	pig	2016	Germany	pig
3754	160442	pig	2016	Germany	pig
3755	160546	pig	2016	Germany	pig
3756	160702	pig	2016	Germany	pig
3757	161099	pig	2016	Germany	pig
3758	161105	pig	2016	Germany	pig
3759	161111	pig	2016	Germany	pig
3760	161373	pig	2016	Germany	pig
3761	161399	pig	2016	Germany	pig
3762	161705	pig	2016	Germany	pig
3763	161738	pig	2016	Germany	pig
3764	162331	pig	2016	Germany	pig
3765	162382	pig	2016	Germany	pig
3766	162602	pig	2016	Germany	pig
3767	162749	pig	2016	Germany	pig
3768	162803	pig	2016	Germany	pig
3769	163113	pig	2017	Germany	pig
3770	163120	pig	2017	Germany	pig
3771	163126	pig	2017	Germany	pig
3772	180392	pig	2018	Germany	pig
3773	180394	pig	2018	Germany	pig
3774	180405	pig	2018	Germany	pig
3775	180485	pig	2018	Germany	pig
3776	180785	pig	2018	Germany	pig
3777	180962	pig	2018	Germany	pig
3778	181126	pig	2018	Germany	pig
3779	181168	pig	2018	Germany	pig
3780	181403	pig	2018	Germany	pig
3781	181580	pig	2018	Germany	pig
3782	182320	pig	2018	Germany	pig
3783	182322	pig	2018	Germany	pig
3784	191049	pig	2019	Germany	pig
3785	191210	pig	2019	Germany	pig
3786	191974	pig	2019	Germany	pig
3787	192060	pig	2019	Germany	pig
3797	104A	pig	2011	Poland	pig
3798	108WB	wild boar	2014	Poland	wild_boar
3799	1102a	pig	2012	Poland	pig
3800	1109	pig	2012	Poland	pig
3801	1110b	pig	2011	Poland	pig
3802	114WB	wild boar	2014	Poland	wild_boar
3803	115WB	wild boar	2014	Poland	wild_boar
3804	1162	pig	2012	Poland	pig
3805	1201b	pig	2012	Poland	pig
3806	120WB	wild boar	2014	Poland	wild_boar
3807	1212b	pig	2012	Poland	pig
3808	121WB	wild boar	2014	Poland	wild_boar
3809	1228	pig	2012	Poland	pig
3810	1229b	pig	2012	Poland	pig
3811	123WB	wild boar	2014	Poland	wild_boar
3812	125WB	wild boar	2014	Poland	wild_boar
3813	126WB	wild boar	2014	Poland	wild_boar
3814	12A	pig	2011	Poland	pig
3815	131WB	wild boar	2014	Poland	wild_boar
3816	132A	pig	2011	Poland	pig
3817	132WB	wild boar	2014	Poland	wild_boar
3818	136WB	wild boar	2014	Poland	wild_boar
3819	1402	pig	2012	Poland	pig
3820	1405b	pig	2012	Poland	pig
3821	140a	pig	2011	Poland	pig
3822	140WB	wild boar	2014	Poland	wild_boar
3823	1411	pig	2012	Poland	pig
3824	143WB	wild boar	2014	Poland	wild_boar
3825	1486	pig	2012	Poland	pig
3826	149WB	wild boar	2014	Poland	wild_boar
3827	1508a	pig	2012	Poland	pig
3828	151WB	wild boar	2014	Poland	wild_boar
3829	152WB	wild boar	2014	Poland	wild_boar
3830	153WB	wild boar	2014	Poland	wild_boar
3831	157WB	wild boar	2014	Poland	wild_boar
3832	15A	pig	2011	Poland	pig
3833	161WB	wild boar	2014	Poland	wild_boar
3834	164WB	wild boar	2014	Poland	wild_boar
3835	165WB	wild boar	2014	Poland	wild_boar
3836	167WB	wild boar	2014	Poland	wild_boar
3837	16M6_4	pig	2020	Poland	pig
3838	1712	chicken	2013	Poland	poultry
3839	1732	chicken	2013	Poland	poultry
3845	18A	pig	2011	Poland	pig
3846	18M10_1	pig	2020	Poland	pig
3849	18M1_2	pig	2020	Poland	pig
3852	18M3_2	pig	2020	Poland	pig
3854	1A	pig	2011	Poland	pig
3855	1M10_1	pig	2020	Poland	pig
3857	20M10_1	pig	2020	Poland	pig
3859	20M2_1	pig	2020	Poland	pig
3861	20M9_1	pig	2020	Poland	pig
3863	2101	chicken	2013	Poland	poultry
3864	2102	chicken	2013	Poland	poultry
3866	2M4_7	pig	2020	Poland	pig
3867	31WB	wild boar	2014	Poland	wild_boar
3868	34WB	wild boar	2014	Poland	wild_boar
3869	35WB	wild boar	2014	Poland	wild_boar
3870	364A	pig	2011	Poland	pig
3871	36WB	wild boar	2014	Poland	wild_boar
3872	38A	pig	2011	Poland	pig
3873	38WB	wild boar	2014	Poland	wild_boar
3876	40WB	wild boar	2014	Poland	wild_boar
3877	41WB	wild boar	2014	Poland	wild_boar
3878	42WB	wild boar	2014	Poland	wild_boar
3879	44WB	wild boar	2014	Poland	wild_boar
3880	46WB	wild boar	2014	Poland	wild_boar
3881	47WB	wild boar	2014	Poland	wild_boar
3882	49WB	wild boar	2014	Poland	wild_boar
3883	50WB	wild boar	2014	Poland	wild_boar
3884	51A	pig	2011	Poland	pig
3885	53WB	wild boar	2014	Poland	wild_boar
3887	58WB	wild boar	2014	Poland	wild_boar
3888	603A	pig	2011	Poland	pig
3889	67WB	wild boar	2014	Poland	wild_boar
3890	68WB	wild boar	2014	Poland	wild_boar
3891	71WB	wild boar	2014	Poland	wild_boar
3892	76WB	wild boar	2014	Poland	wild_boar
3893	78WB	wild boar	2014	Poland	wild_boar
3894	809a	pig	2011	Poland	pig
3895	80WB	wild boar	2014	Poland	wild_boar
3896	81WB	wild boar	2014	Poland	wild_boar
3897	83WB	wild boar	2014	Poland	wild_boar
3898	88WB	wild boar	2014	Poland	wild_boar
3899	89WB	wild boar	2014	Poland	wild_boar
3900	907a	pig	2012	Poland	pig
3901	90WB	wild boar	2014	Poland	wild_boar
3902	925b	pig	2012	Poland	pig
3903	92WB	wild boar	2014	Poland	wild_boar
3904	93WB	wild boar	2014	Poland	wild_boar
3905	964	pig	2012	Poland	pig
3906	98WB	wild boar	2014	Poland	wild_boar
3907	99A	pig	2011	Poland	pig
AAXJGH01	CFSAN092696	rat	2018	USA	rodent
AAXJUT01	VL-FL-7270	dog	2017	USA	companion_animal
ABXZZK01	800.508-Staph aureus	camel, milk	2025	USA	other
BAABRE01	NBRC 102143	cow	unknown	unknown	cattle
BAABRQ01	NBRC 110649	cow, milk	unknown	Japan	cattle
CAMQTH01	ERR5647223_bin.5_metawrap_v1.3_MAG	mouse	unknown	unknown	rodent
CAXKUV01	E8_22S00631-1	horse	2022	Netherlands	equine
CAXKUZ01	E5_22S00628-1	horse	2020	Netherlands	equine
CAXKVA01	E7_22S00630-1	horse	2022	Netherlands	equine
CAXYMV01	23S01383-1	horse	2023	Netherlands	equine
CAXYMW01	23S00018-1	horse	2023	Netherlands	equine
CAXYMZ01	23S01410-1	horse	2023	Netherlands	equine
CAXYNA01	22S01043-1	horse	2022	Netherlands	equine
CAXYNI01	23S01238-1	horse	2023	Netherlands	equine
CAXYNL01	23S00083-1	horse	2023	Netherlands	equine
CAXYNM01	23S00031-1	horse	2023	Netherlands	equine
CAXYNO01	23S01243-1	horse	2023	Netherlands	equine
CAXYNP01	23S01403-1	horse	2023	Netherlands	equine
CAXYNT01	23S01639-1	horse	2023	Netherlands	equine
CAXYNY01	23S01415-1	horse	2023	Netherlands	equine
CAXYPE01	23S01234-1	horse	2023	Netherlands	equine
CAXYPF01	23S01388-1	horse	2023	Netherlands	equine
CAXYPG01	23S00001-1	horse	2023	Netherlands	equine
CAXYPJ01	23S01229-1	horse	2023	Netherlands	equine
CAXYPL01	23S01394-1	horse	2023	Netherlands	equine
DACNRC02	2008-60-970-1	pig	2008	Denmark	pig
DACNRF02	9B	pig	2007	Denmark	pig
DACNRG02	2008-60-970-1	pig	2008	Denmark	pig
DACNRI02	M34-B-1_11	pig	2008	Denmark	pig
DACNRJ02	9B	pig	2007	Denmark	pig
DAETBE01	F4	pig	2015	Denmark	pig
DAETBG01	F5	pig	2015	Denmark	pig
DAETBH01	F9	pig	2015	Denmark	pig
DAETBI01	F8	pig	2015	Denmark	pig
DAETBJ01	F7	pig	2015	Denmark	pig
DAETBM01	F6	pig	2015	Denmark	pig
DAETBP01	F3	pig	2015	Denmark	pig
DAETBQ01	F1	pig	2015	Denmark	pig
DAETBR01	F2	pig	2015	Denmark	pig
DAETBS01	W1	pig	2015	Denmark	pig
DAETBT01	W2	pig	2015	Denmark	pig
DAETBU01	W3	pig	2015	Denmark	pig
DAETBV01	W5	pig	2015	Denmark	pig
DAETBW01	W7	pig	2015	Denmark	pig
DAETBX01	W6	pig	2015	Denmark	pig
DAETBY01	W4	pig	2015	Denmark	pig
DAFRKU01	6356812	cat	2017	USA	companion_animal
DAFRKV01	6155912	dog	2014	USA	companion_animal
DAFRKW01	1739317	dog	2018	USA	companion_animal
DAFRKX01	6875716	dog	2016	USA	companion_animal
DAFRKY01	81731111	dog	2014	USA	companion_animal
DAFRLA01	70642621	horse	2021	USA	equine
DAFRLB01	6356812	cat	2017	USA	companion_animal
DAFRLC01	6356812	cat	2017	USA	companion_animal
DAFRLD01	1604217	cat	2017	USA	companion_animal
DAFRLE01	1739317	dog	2017	USA	companion_animal
DAFRMS01	6776315	dog	2016	USA	companion_animal
DAFRMT01	8207618	dog	2018	USA	companion_animal
DAFRMU01	324768	dog	2016	USA	companion_animal
DAFRMV01	6098713	horse	2019	USA	equine
DAFRMW01	6443813	dog	2019	USA	companion_animal
DAFRMX01	6068011	dog	2015	USA	companion_animal
DAFRNA01	6890515	cat	2015	USA	companion_animal
DAFRNB01	6019715	horse	2016	USA	equine
DAFRNC01	6996715	horse	2017	USA	equine
DAFRND01	6430313	dog	2016	USA	companion_animal
DAFRNE01	6956815	cat	2015	USA	companion_animal
DAFRNF01	1051017	dog	2017	USA	companion_animal
DAFRNG01	8672817	dog	2017	USA	companion_animal
DAFROM01	1739317	dog	2018	USA	companion_animal
DAFRON01	70964719	dog	2019	USA	companion_animal
DAFROO01	70207819	dog	2020	USA	companion_animal
DAFROP01	1252917	dog	2018	USA	companion_animal
DAFROQ01	1418117	horse	2021	USA	equine
